STT,doi/PMID,Abstract/Introduction,Journal type,experiment,model,relation ,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,protein_protein,,adenosine A2A receptors,cellular_component,adenosine A1 receptor,protein/gene,"""A2ARs have been linked to the severity of neuropsychiatric diseases by heterodimerization with A1ARs""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,target,adenosine A2A receptors,cellular_component,Alzheimer’s disease,disease,"""potential therapeutic target for the treatment of Alzheimer’s disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,target,adenosine A2A receptors,cellular_component,Huntington’s disease,disease,"""potential therapeutic target for the treatment of... Huntington’s disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,,adenosine A2A receptors,cellular_component,neuropsychiatric diseases,disease,"
""A2ARs have been linked to the severity of neuropsychiatric diseases""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,target,adenosine A2A receptors,cellular_component,Huntington’s disease,disease,"""potential therapeutic target for the treatment of... Huntington’s disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,,adenosine A2A receptors,cellular_component,neuropsychiatric diseases,disease,"
""A2ARs have been linked to the severity of neuropsychiatric diseases""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,,adenosine A2A receptors activation,cellular_component,chronic stress,phenotype,"""potential therapeutic target for the treatment of... Huntington’s disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,37367064,Introduction (khổ cuối),original article,,human,disease_protein,,adenosine A2A receptors activation,cellular_component,memory impairment,phenotype,"
""A2ARs have been linked to the severity of neuropsychiatric diseases""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,drug_effect,,Neonatal bone marrow-derived cell transplantation,Cell therapy,ameliorate Purkinje cell degeneration,phenotype,"We have, herein, found that neonatal BM-derived cell transplantation can ameliorate Purkinje cell degeneration in NPC1 mice.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,phenotype_phenotype,,mature lymphocyte depletion,phenotype,promoted NPC1 phenotypes,phenotype,"The depletion of mature lymphocytes promoted NPC1 phenotypes, thereby suggesting a neuroprotective effect of lymphocytes.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,drug_effect,,regulatory T cells,Cell therapy,ameliorated the cerebellar ataxic phenotype,phenotype,"Moreover, the peripheral infusion of CD4-positive cells (specifically, of regulatory T cells) from normal healthy donor ameliorated the cerebellar ataxic phenotype and enhanced the survival of Purkinje cells.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,phenotype_anatomy,,enhanced the survival of Purkinje cells,phenotype,regulatory T cells,anatomy,"Moreover, the peripheral infusion of CD4-positive cells (specifically, of regulatory T cells) from normal healthy donor ameliorated the cerebellar ataxic phenotype and enhanced the survival of Purkinje cells.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,phenotype_phenotype,,enhanced the onset of the neurological phenotype,phenotype,depletion of regulatory T cells,phenotype,"Conversely, the depletion of regulatory T cells enhanced the onset of the neurological phenotype.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,37369603,Abstract,original article,in vivo,mice,phenotype_anatomy,,progression of Purkinje cell degeneration,phenotype,circulating inflammatory monocytes,anatomy,"On the other hand, circulating inflammatory monocytes were found to be involved in the progression of Purkinje cell degeneration, whereas the depletion of resident microglia had little effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,N/A,"mice, human",disease_protein,,Niemann–Pick disease type C1,disease,NPC1,protein/gene,Niemann–Pick disease type C1 (NP-C) is a prematurely lethal genetic lysosomal storage disorder with neurological and visceral pathology resulting from mutations in the NPC1 gene encoding the lysosomal transmembrane protein NPC1.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,N/A,"mice, human",disease_disease,,lysosomal storage disorder,disease,Niemann–Pick disease type C1,disease,Niemann–Pick disease type C1 (NP-C) is a prematurely lethal genetic lysosomal storage disorder with neurological and visceral pathology resulting from mutations in the NPC1 gene encoding the lysosomal transmembrane protein NPC1.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,N/A,"mice, human",disease_phenotype_positive,,Niemann–Pick disease type C1,disease,neurological pathology,phenotype,Niemann–Pick disease type C1 (NP-C) is a prematurely lethal genetic lysosomal storage disorder with neurological and visceral pathology resulting from mutations in the NPC1 gene encoding the lysosomal transmembrane protein NPC1.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,N/A,"mice, human",disease_phenotype_positive,,Niemann–Pick disease type C1,disease,visceral pathology,phenotype,Niemann–Pick disease type C1 (NP-C) is a prematurely lethal genetic lysosomal storage disorder with neurological and visceral pathology resulting from mutations in the NPC1 gene encoding the lysosomal transmembrane protein NPC1.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,in vivo,human,indication,,miglustat,drug,Niemann–Pick disease type C1,disease,"There is currently no cure for NP-C, and the only disease modifying treatment, miglustat, slows disease progression but does not significantly attenuate neurological symptoms.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,in vivo,human,indication,,Adeno-associated viral vector-mediated gene therapy,Cell therapy,Niemann–Pick disease type C1,disease,"There is currently no cure for NP-C, and the only disease modifying treatment, miglustat, slows disease progression but does not significantly attenuate neurological symptoms.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,in vivo,mice,phenotype_protein,,NPC1 promoter,protein/gene,increased survival,phenotype,"Following neonatal intracerebroventricular (ICV) injection into the CNS, this novel promoter provided optimal therapeutic efficacy compared to all other promoters including increased survival, improved behavioural phenotypes, and attenuated neuropathology in mouse models of NP-C.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,in vivo,mice,phenotype_protein,,NPC1 promoter,protein/gene,attenuated neuropathology,phenotype,"Following neonatal intracerebroventricular (ICV) injection into the CNS, this novel promoter provided optimal therapeutic efficacy compared to all other promoters including increased survival, improved behavioural phenotypes, and attenuated neuropathology in mouse models of NP-C.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,37371089,Abstract,original article,N/A,mice,indication,,AAV9 vector for gene therapy,Gene therapy,Niemann–Pick disease type C1,disease,"Taken together, we propose that this novel promoter can be extremely efficient in designing an optimised AAV9 vector for gene therapy for NP-C.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_disease,,glycosphingolipidoses,disease,Niemann–Pick disease type C,disease,"To determine the specificity and utility of glycosphingolipidoses biomarkers against other LSDs, we applied a multiplexed lipid liquid chromatography tandem mass spectrometry assay to a DBS cohort of healthy controls (n = 10) and Gaucher (n = 4), Fabry (n = 10), Pompe (n = 2), mucopolysaccharidosis types I–VI (n = 52), and Niemann–Pick disease type C (NPC) (n = 5) patients.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_phenotype_positive,,Niemann–Pick disease type C,disease,elevations in glucosylceramide isoforms,phenotype,We observed elevations in glucosylceramide isoforms in the NPC and Gaucher patients relative to the controls.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_phenotype_positive,,Niemann–Pick disease type C,disease, Increased C24 isoforms,phenotype,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_protein,biomarker,Niemann–Pick disease type C,disease,N-palmitoyl-O-phosphocholineserine,protein/gene,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,in vivo,human,disease_protein,mutation,Niemann–Pick disease type C1,disease,NPC1,protein/gene,"""Niemann–Pick disease type C1 (NP-C) is a prematurely lethal genetic lysosomal storage disorder with neurological and visceral pathology resulting from mutations in the NPC1 gene""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,in vivo,human,disease_protein,mutation,Niemann–Pick disease type C2,disease,NPC2,protein/gene,"Type C1 and C2 result from the loss of either NPC1 or NPC2 function, respectively""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,phenotype_phenotype,,lysosomal storage disorder,disease,Niemann–Pick disease type C,disease,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_pathology,,Niemann–Pick disease type C,disease,neurological pathology,pathology,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,disease_pathology,,Niemann–Pick disease type C,disease,visceral pathology,pathology,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,in vivo,human,disease_protein,,acid sphingomyelinase,protein/gene,Niemann–Pick disease Type A,disease,"""Niemann–Pick Type A (NP-A) and B (NP-B) are caused by the loss of acid sphingomyelinase (ASM) function""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,in vivo,human,indication,,miglustat,drug,Niemann–Pick disease type C1,disease,"""the only disease modifying treatment, miglustat, slows disease progression but does not significantly attenuate neurological symptoms""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,in vivo,mice,indication,,Adeno-associated viral vector-mediated,Gene therapy,Niemann–Pick disease type C1,disease,"""AAV-mediated gene therapy is an attractive option for NP-C... provided optimal therapeutic efficacy... in mouse models of NP-C""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,phenotype_protein,,high NPC1 expression,phenotype,NPC1 promoter,protein/gene,"Following neonatal intracerebroventricular (ICV) injection into the CNS, this novel promoter provided optimal therapeutic efficacy compared to all other promoters including increased survival, improved behavioural phenotypes, and attenuated neuropathology in mouse models of NP-C.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,phenotype_protein,,increased survival,phenotype,NPC1 promoter,protein/gene,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,phenotype_protein,,improved behavioural phenotypes,phenotype,NPC1 promoter,protein/gene,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37373322,Abstract,original article,ex vivo,human,phenotype_protein,,attenuated neuropathology,phenotype,NPC1 promoter,protein/gene,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,ex vivo,human,disease_phenotype_positive,,Niemann–Pick disease Type C,disease,lysosomal disorder,phenotype,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,ex vivo,human,phenotype_protein,,Niemann–Pick disease Type C,disease,neurodegeneration,phenotype,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,ex vivo,human,phenotype_protein,,Niemann–Pick disease Type C,disease,early death,phenotype,"In NPC, there was a greater proportion of C24 isoforms, giving a specificity of 96–97% for NPC, higher than 92% for the NPC biomarker N-palmitoyl-O-phosphocholineserine ratio to lyso sphingomyelin.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,in vivo,mice,phenotype_protein,,impaired oligodendrocyte lineage maturation,phenotype,NPC1,protein/gene,"""Our findings highlight an important role for NPC1 in oligodendrocyte lineage maturation and epigenetic regulation...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,ex vivo,human,phenotype_protein,,diminished H3K27me3,phenotype,NPC1,protein/gene,"We identify upregulation of genes associated with neurogenesis and synapse formation in Npc1−/− oligodendrocyte lineage cells, reflecting diminished gene silencing by H3K27me3.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,in vitro,cell line,molfunc_protein,,GSK-J4,molecular_function,H3K27 demethylases,protein/gene,"""this phenotype is rescued by treatment with GSK-J4, a small molecule inhibitor of H3K27 demethylases.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,in vitro,cell line,drug_protein,,2-hydroxypropyl-β-cyclodextrin,drug,NPC1,protein/gene,"""this phenotype is rescued by treatment with GSK-J4, a small molecule inhibitor of H3K27 demethylases.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,in vitro,cell line,drug_effect,,2-hydroxypropyl-β-cyclodextrin,drug,rescues myelination,phenotype,"""this phenotype is rescued by treatment with GSK-J4, a small molecule inhibitor of H3K27 demethylases.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,37407594,Abstract,original article,in vitro,cell line,drug_protein,,2-hydroxypropyl-β-cyclodextrin,drug,rescues epigenetic marks,phenotype,"""this phenotype is rescued by treatment with GSK-J4, a small molecule inhibitor of H3K27 demethylases.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
